time_s,host_id,vm_id,cpu_util,power_w,temp_c,label
275.1,0,0,0.250,603.64,48.6,1
275.1,1,1,0.250,601.39,46.3,1
275.1,2,2,0.250,603.33,48.3,1
275.1,0,3,0.250,601.38,47.2,1
275.1,1,4,0.250,602.32,47.1,1
275.1,2,5,0.250,601.93,49.1,1
275.2,0,0,0.250,603.64,48.6,1
275.2,1,1,0.250,601.39,46.3,1
275.2,2,2,0.250,603.33,48.3,1
275.2,0,3,0.250,601.38,47.2,1
275.2,1,4,0.250,602.32,47.1,1
275.2,2,5,0.250,601.93,49.1,1
275.3,0,0,0.250,603.64,48.6,1
275.3,1,1,0.250,601.39,46.3,1
275.3,2,2,0.250,603.33,48.3,1
275.3,0,3,0.250,601.38,47.2,1
275.3,1,4,0.250,602.32,47.1,1
275.3,2,5,0.250,601.93,49.1,1
275.4,0,0,0.250,603.64,48.6,1
275.4,1,1,0.250,601.39,46.3,1
275.4,2,2,0.250,603.33,48.3,1
275.4,0,3,0.250,601.38,47.2,1
275.4,1,4,0.250,602.32,47.1,1
275.4,2,5,0.250,601.93,49.1,1
275.5,0,0,0.250,603.64,48.6,1
275.5,1,1,0.250,601.39,46.3,1
275.5,2,2,0.250,603.33,48.3,1
275.5,0,3,0.250,601.38,47.2,1
275.5,1,4,0.250,602.32,47.1,1
275.5,2,5,0.250,601.93,49.1,1
275.6,0,0,0.250,603.64,48.6,1
275.6,1,1,0.250,601.39,46.3,1
275.6,2,2,0.250,603.33,48.3,1
275.6,0,3,0.250,601.38,47.2,1
275.6,1,4,0.250,602.32,47.1,1
275.6,2,5,0.250,601.93,49.1,1
275.7,0,0,0.250,603.64,48.6,1
275.7,1,1,0.250,601.39,46.3,1
275.7,2,2,0.250,603.33,48.3,1
275.7,0,3,0.250,601.38,47.2,1
275.7,1,4,0.250,602.32,47.1,1
275.7,2,5,0.250,601.93,49.1,1
275.8,0,0,0.250,603.64,48.6,1
275.8,1,1,0.250,601.39,46.3,1
275.8,2,2,0.250,603.33,48.3,1
275.8,0,3,0.250,601.38,47.2,1
275.8,1,4,0.250,602.32,47.1,1
275.8,2,5,0.250,601.93,49.1,1
275.9,0,0,0.250,603.64,48.6,1
275.9,1,1,0.250,601.39,46.3,1
275.9,2,2,0.250,603.33,48.3,1
275.9,0,3,0.250,601.38,47.2,1
275.9,1,4,0.250,602.32,47.1,1
275.9,2,5,0.250,601.93,49.1,1
276.0,0,0,0.250,603.64,48.6,1
276.0,1,1,0.250,601.39,46.3,1
276.0,2,2,0.250,603.33,48.3,1
276.0,0,3,0.250,601.38,47.2,1
276.0,1,4,0.250,602.32,47.1,1
276.0,2,5,0.250,601.93,49.1,1
276.1,0,0,0.250,603.64,48.6,1
276.1,1,1,0.250,601.39,46.3,1
276.1,2,2,0.250,603.33,48.3,1
276.1,0,3,0.250,601.38,47.2,1
276.1,1,4,0.250,602.32,47.1,1
276.1,2,5,0.250,601.93,49.1,1
276.2,0,0,0.250,603.64,48.6,1
276.2,1,1,0.250,601.39,46.3,1
276.2,2,2,0.250,603.33,48.3,1
276.2,0,3,0.250,601.38,47.2,1
276.2,1,4,0.250,602.32,47.1,1
276.2,2,5,0.250,601.93,49.1,1
276.3,0,0,0.250,603.64,48.6,1
276.3,1,1,0.250,601.39,46.3,1
276.3,2,2,0.250,603.33,48.3,1
276.3,0,3,0.250,601.38,47.2,1
276.3,1,4,0.250,602.32,47.1,1
276.3,2,5,0.250,601.93,49.1,1
276.4,0,0,0.250,603.64,48.6,1
276.4,1,1,0.250,601.39,46.3,1
276.4,2,2,0.250,603.33,48.3,1
276.4,0,3,0.250,601.38,47.2,1
276.4,1,4,0.250,602.32,47.1,1
276.4,2,5,0.250,601.93,49.1,1
276.5,0,0,0.250,603.64,48.6,1
276.5,1,1,0.250,601.39,46.3,1
276.5,2,2,0.250,603.33,48.3,1
276.5,0,3,0.250,601.38,47.2,1
276.5,1,4,0.250,602.32,47.1,1
276.5,2,5,0.250,601.93,49.1,1
276.6,0,0,0.250,603.64,48.6,1
276.6,1,1,0.250,601.39,46.3,1
276.6,2,2,0.250,603.33,48.3,1
276.6,0,3,0.250,601.38,47.2,1
276.6,1,4,0.250,602.32,47.1,1
276.6,2,5,0.250,601.93,49.1,1
276.7,0,0,0.250,603.64,48.6,1
276.7,1,1,0.250,601.39,46.3,1
276.7,2,2,0.250,603.33,48.3,1
276.7,0,3,0.250,601.38,47.2,1
276.7,1,4,0.250,602.32,47.1,1
276.7,2,5,0.250,601.93,49.1,1
276.8,0,0,0.250,603.64,48.6,1
276.8,1,1,0.250,601.39,46.3,1
276.8,2,2,0.250,603.33,48.3,1
276.8,0,3,0.250,601.38,47.2,1
276.8,1,4,0.250,602.32,47.1,1
276.8,2,5,0.250,601.93,49.1,1
276.9,0,0,0.250,603.64,48.6,1
276.9,1,1,0.250,601.39,46.3,1
276.9,2,2,0.250,603.33,48.3,1
276.9,0,3,0.250,601.38,47.2,1
276.9,1,4,0.250,602.32,47.1,1
276.9,2,5,0.250,601.93,49.1,1
277.0,0,0,0.250,603.64,48.6,1
277.0,1,1,0.250,601.39,46.3,1
277.0,2,2,0.250,603.33,48.3,1
277.0,0,3,0.250,601.38,47.2,1
277.0,1,4,0.250,602.32,47.1,1
277.0,2,5,0.250,601.93,49.1,1
277.1,0,0,0.250,603.64,48.6,1
277.1,1,1,0.250,601.39,46.3,1
277.1,2,2,0.250,603.33,48.3,1
277.1,0,3,0.250,601.38,47.2,1
277.1,1,4,0.250,602.32,47.1,1
277.1,2,5,0.250,601.93,49.1,1
277.2,0,0,0.250,603.64,48.6,1
277.2,1,1,0.250,601.39,46.3,1
277.2,2,2,0.250,603.33,48.3,1
277.2,0,3,0.250,601.38,47.2,1
277.2,1,4,0.250,602.32,47.1,1
277.2,2,5,0.250,601.93,49.1,1
277.3,0,0,0.250,603.64,48.6,1
277.3,1,1,0.250,601.39,46.3,1
277.3,2,2,0.250,603.33,48.3,1
277.3,0,3,0.250,601.38,47.2,1
277.3,1,4,0.250,602.32,47.1,1
277.3,2,5,0.250,601.93,49.1,1
277.4,0,0,0.250,603.64,48.6,1
277.4,1,1,0.250,601.39,46.3,1
277.4,2,2,0.250,603.33,48.3,1
277.4,0,3,0.250,601.38,47.2,1
277.4,1,4,0.250,602.32,47.1,1
277.4,2,5,0.250,601.93,49.1,1
277.5,0,0,0.250,603.64,48.6,1
277.5,1,1,0.250,601.39,46.3,1
277.5,2,2,0.250,603.33,48.3,1
277.5,0,3,0.250,601.38,47.2,1
277.5,1,4,0.250,602.32,47.1,1
277.5,2,5,0.250,601.93,49.1,1
277.6,0,0,0.250,603.64,48.6,1
277.6,1,1,0.250,601.39,46.3,1
277.6,2,2,0.250,603.33,48.3,1
277.6,0,3,0.250,601.38,47.2,1
277.6,1,4,0.250,602.32,47.1,1
277.6,2,5,0.250,601.93,49.1,1
277.7,0,0,0.250,603.64,48.6,1
277.7,1,1,0.250,601.39,46.3,1
277.7,2,2,0.250,603.33,48.3,1
277.7,0,3,0.250,601.38,47.2,1
277.7,1,4,0.250,602.32,47.1,1
277.7,2,5,0.250,601.93,49.1,1
277.8,0,0,0.250,603.64,48.6,1
277.8,1,1,0.250,601.39,46.3,1
277.8,2,2,0.250,603.33,48.3,1
277.8,0,3,0.250,601.38,47.2,1
277.8,1,4,0.250,602.32,47.1,1
277.8,2,5,0.250,601.93,49.1,1
277.9,0,0,0.250,603.64,48.6,1
277.9,1,1,0.250,601.39,46.3,1
277.9,2,2,0.250,603.33,48.3,1
277.9,0,3,0.250,601.38,47.2,1
277.9,1,4,0.250,602.32,47.1,1
277.9,2,5,0.250,601.93,49.1,1
278.0,0,0,0.250,603.64,48.6,1
278.0,1,1,0.250,601.39,46.3,1
278.0,2,2,0.250,603.33,48.3,1
278.0,0,3,0.250,601.38,47.2,1
278.0,1,4,0.250,602.32,47.1,1
278.0,2,5,0.250,601.93,49.1,1
278.1,0,0,0.250,603.64,48.6,1
278.1,1,1,0.250,601.39,46.3,1
278.1,2,2,0.250,603.33,48.3,1
278.1,0,3,0.250,601.38,47.2,1
278.1,1,4,0.250,602.32,47.1,1
278.1,2,5,0.250,601.93,49.1,1
278.2,0,0,0.250,603.64,48.6,1
278.2,1,1,0.250,601.39,46.3,1
278.2,2,2,0.250,603.33,48.3,1
278.2,0,3,0.250,601.38,47.2,1
278.2,1,4,0.250,602.32,47.1,1
278.2,2,5,0.250,601.93,49.1,1
278.3,0,0,0.250,603.64,48.6,1
278.3,1,1,0.250,601.39,46.3,1
278.3,2,2,0.250,603.33,48.3,1
278.3,0,3,0.250,601.38,47.2,1
278.3,1,4,0.250,602.32,47.1,1
278.3,2,5,0.250,601.93,49.1,1
278.4,0,0,0.250,603.64,48.6,1
278.4,1,1,0.250,601.39,46.3,1
278.4,2,2,0.250,603.33,48.3,1
278.4,0,3,0.250,601.38,47.2,1
278.4,1,4,0.250,602.32,47.1,1
278.4,2,5,0.250,601.93,49.1,1
278.5,0,0,0.250,603.64,48.6,1
278.5,1,1,0.250,601.39,46.3,1
278.5,2,2,0.250,603.33,48.3,1
278.5,0,3,0.250,601.38,47.2,1
278.5,1,4,0.250,602.32,47.1,1
278.5,2,5,0.250,601.93,49.1,1
278.6,0,0,0.250,603.64,48.6,1
278.6,1,1,0.250,601.39,46.3,1
278.6,2,2,0.250,603.33,48.3,1
278.6,0,3,0.250,601.38,47.2,1
278.6,1,4,0.250,602.32,47.1,1
278.6,2,5,0.250,601.93,49.1,1
278.7,0,0,0.250,603.64,48.6,1
278.7,1,1,0.250,601.39,46.3,1
278.7,2,2,0.250,603.33,48.3,1
278.7,0,3,0.250,601.38,47.2,1
278.7,1,4,0.250,602.32,47.1,1
278.7,2,5,0.250,601.93,49.1,1
278.8,0,0,0.250,603.64,48.6,1
278.8,1,1,0.250,601.39,46.3,1
278.8,2,2,0.250,603.33,48.3,1
278.8,0,3,0.250,601.38,47.2,1
278.8,1,4,0.250,602.32,47.1,1
278.8,2,5,0.250,601.93,49.1,1
278.9,0,0,0.250,603.64,48.6,1
278.9,1,1,0.250,601.39,46.3,1
278.9,2,2,0.250,603.33,48.3,1
278.9,0,3,0.250,601.38,47.2,1
278.9,1,4,0.250,602.32,47.1,1
278.9,2,5,0.250,601.93,49.1,1
279.0,0,0,0.250,603.64,48.6,1
279.0,1,1,0.250,601.39,46.3,1
279.0,2,2,0.250,603.33,48.3,1
279.0,0,3,0.250,601.38,47.2,1
279.0,1,4,0.250,602.32,47.1,1
279.0,2,5,0.250,601.93,49.1,1
279.1,0,0,0.250,603.64,48.6,1
279.1,1,1,0.250,601.39,46.3,1
279.1,2,2,0.250,603.33,48.3,1
279.1,0,3,0.250,601.38,47.2,1
279.1,1,4,0.250,602.32,47.1,1
279.1,2,5,0.250,601.93,49.1,1
279.2,0,0,0.250,603.64,48.6,1
279.2,1,1,0.250,601.39,46.3,1
279.2,2,2,0.250,603.33,48.3,1
279.2,0,3,0.250,601.38,47.2,1
279.2,1,4,0.250,602.32,47.1,1
279.2,2,5,0.250,601.93,49.1,1
279.3,0,0,0.250,603.64,48.6,1
279.3,1,1,0.250,601.39,46.3,1
279.3,2,2,0.250,603.33,48.3,1
279.3,0,3,0.250,601.38,47.2,1
279.3,1,4,0.250,602.32,47.1,1
279.3,2,5,0.250,601.93,49.1,1
279.4,0,0,0.250,603.64,48.6,1
279.4,1,1,0.250,601.39,46.3,1
279.4,2,2,0.250,603.33,48.3,1
279.4,0,3,0.250,601.38,47.2,1
279.4,1,4,0.250,602.32,47.1,1
279.4,2,5,0.250,601.93,49.1,1
279.5,0,0,0.250,603.64,48.6,1
279.5,1,1,0.250,601.39,46.3,1
279.5,2,2,0.250,603.33,48.3,1
279.5,0,3,0.250,601.38,47.2,1
279.5,1,4,0.250,602.32,47.1,1
279.5,2,5,0.250,601.93,49.1,1
279.6,0,0,0.250,603.64,48.6,1
279.6,1,1,0.250,601.39,46.3,1
279.6,2,2,0.250,603.33,48.3,1
279.6,0,3,0.250,601.38,47.2,1
279.6,1,4,0.250,602.32,47.1,1
279.6,2,5,0.250,601.93,49.1,1
279.7,0,0,0.250,603.64,48.6,1
279.7,1,1,0.250,601.39,46.3,1
279.7,2,2,0.250,603.33,48.3,1
279.7,0,3,0.250,601.38,47.2,1
279.7,1,4,0.250,602.32,47.1,1
279.7,2,5,0.250,601.93,49.1,1
279.8,0,0,0.250,603.64,48.6,1
279.8,1,1,0.250,601.39,46.3,1
279.8,2,2,0.250,603.33,48.3,1
279.8,0,3,0.250,601.38,47.2,1
279.8,1,4,0.250,602.32,47.1,1
279.8,2,5,0.250,601.93,49.1,1
279.9,0,0,0.250,603.64,48.6,1
279.9,1,1,0.250,601.39,46.3,1
279.9,2,2,0.250,603.33,48.3,1
279.9,0,3,0.250,601.38,47.2,1
279.9,1,4,0.250,602.32,47.1,1
279.9,2,5,0.250,601.93,49.1,1
280.0,0,0,0.250,603.64,48.6,1
280.0,1,1,0.250,601.39,46.3,1
280.0,2,2,0.250,603.33,48.3,1
280.0,0,3,0.250,601.38,47.2,1
280.0,1,4,0.250,602.32,47.1,1
280.0,2,5,0.250,601.93,49.1,1
280.1,0,0,0.250,603.64,48.6,1
280.1,1,1,0.250,601.39,46.3,1
280.1,2,2,0.250,603.33,48.3,1
280.1,0,3,0.250,601.38,47.2,1
280.1,1,4,0.250,602.32,47.1,1
280.1,2,5,0.250,601.93,49.1,1
280.2,0,0,0.250,603.64,48.6,1
280.2,1,1,0.250,601.39,46.3,1
280.2,2,2,0.250,603.33,48.3,1
280.2,0,3,0.250,601.38,47.2,1
280.2,1,4,0.250,602.32,47.1,1
280.2,2,5,0.250,601.93,49.1,1
280.3,0,0,0.250,603.64,48.6,1
280.3,1,1,0.250,601.39,46.3,1
280.3,2,2,0.250,603.33,48.3,1
280.3,0,3,0.250,601.38,47.2,1
280.3,1,4,0.250,602.32,47.1,1
280.3,2,5,0.250,601.93,49.1,1
280.4,0,0,0.250,603.64,48.6,1
280.4,1,1,0.250,601.39,46.3,1
280.4,2,2,0.250,603.33,48.3,1
280.4,0,3,0.250,601.38,47.2,1
280.4,1,4,0.250,602.32,47.1,1
280.4,2,5,0.250,601.93,49.1,1
280.5,0,0,0.250,603.64,48.6,1
280.5,1,1,0.250,601.39,46.3,1
280.5,2,2,0.250,603.33,48.3,1
280.5,0,3,0.250,601.38,47.2,1
280.5,1,4,0.250,602.32,47.1,1
280.5,2,5,0.250,601.93,49.1,1
280.6,0,0,0.250,603.64,48.6,1
280.6,1,1,0.250,601.39,46.3,1
280.6,2,2,0.250,603.33,48.3,1
280.6,0,3,0.250,601.38,47.2,1
280.6,1,4,0.250,602.32,47.1,1
280.6,2,5,0.250,601.93,49.1,1
280.7,0,0,0.250,603.64,48.6,1
280.7,1,1,0.250,601.39,46.3,1
280.7,2,2,0.250,603.33,48.3,1
280.7,0,3,0.250,601.38,47.2,1
280.7,1,4,0.250,602.32,47.1,1
280.7,2,5,0.250,601.93,49.1,1
280.8,0,0,0.250,603.64,48.6,1
280.8,1,1,0.250,601.39,46.3,1
280.8,2,2,0.250,603.33,48.3,1
280.8,0,3,0.250,601.38,47.2,1
280.8,1,4,0.250,602.32,47.1,1
280.8,2,5,0.250,601.93,49.1,1
280.9,0,0,0.250,603.64,48.6,1
280.9,1,1,0.250,601.39,46.3,1
280.9,2,2,0.250,603.33,48.3,1
280.9,0,3,0.250,601.38,47.2,1
280.9,1,4,0.250,602.32,47.1,1
280.9,2,5,0.250,601.93,49.1,1
281.0,0,0,0.250,603.64,48.6,1
281.0,1,1,0.250,601.39,46.3,1
281.0,2,2,0.250,603.33,48.3,1
281.0,0,3,0.250,601.38,47.2,1
281.0,1,4,0.250,602.32,47.1,1
281.0,2,5,0.250,601.93,49.1,1
281.1,0,0,0.250,603.64,48.6,1
281.1,1,1,0.250,601.39,46.3,1
281.1,2,2,0.250,603.33,48.3,1
281.1,0,3,0.250,601.38,47.2,1
281.1,1,4,0.250,602.32,47.1,1
281.1,2,5,0.250,601.93,49.1,1
281.2,0,0,0.250,603.64,48.6,1
281.2,1,1,0.250,601.39,46.3,1
281.2,2,2,0.250,603.33,48.3,1
281.2,0,3,0.250,601.38,47.2,1
281.2,1,4,0.250,602.32,47.1,1
281.2,2,5,0.250,601.93,49.1,1
281.3,0,0,0.250,603.64,48.6,1
281.3,1,1,0.250,601.39,46.3,1
281.3,2,2,0.250,603.33,48.3,1
281.3,0,3,0.250,601.38,47.2,1
281.3,1,4,0.250,602.32,47.1,1
281.3,2,5,0.250,601.93,49.1,1
281.4,0,0,0.250,603.64,48.6,1
281.4,1,1,0.250,601.39,46.3,1
281.4,2,2,0.250,603.33,48.3,1
281.4,0,3,0.250,601.38,47.2,1
281.4,1,4,0.250,602.32,47.1,1
281.4,2,5,0.250,601.93,49.1,1
281.5,0,0,0.250,603.64,48.6,1
281.5,1,1,0.250,601.39,46.3,1
281.5,2,2,0.250,603.33,48.3,1
281.5,0,3,0.250,601.38,47.2,1
281.5,1,4,0.250,602.32,47.1,1
281.5,2,5,0.250,601.93,49.1,1
281.6,0,0,0.250,603.64,48.6,1
281.6,1,1,0.250,601.39,46.3,1
281.6,2,2,0.250,603.33,48.3,1
281.6,0,3,0.250,601.38,47.2,1
281.6,1,4,0.250,602.32,47.1,1
281.6,2,5,0.250,601.93,49.1,1
281.7,0,0,0.250,603.64,48.6,1
281.7,1,1,0.250,601.39,46.3,1
281.7,2,2,0.250,603.33,48.3,1
281.7,0,3,0.250,601.38,47.2,1
281.7,1,4,0.250,602.32,47.1,1
281.7,2,5,0.250,601.93,49.1,1
281.8,0,0,0.250,603.64,48.6,1
281.8,1,1,0.250,601.39,46.3,1
281.8,2,2,0.250,603.33,48.3,1
281.8,0,3,0.250,601.38,47.2,1
281.8,1,4,0.250,602.32,47.1,1
281.8,2,5,0.250,601.93,49.1,1
281.9,0,0,0.250,603.64,48.6,1
281.9,1,1,0.250,601.39,46.3,1
281.9,2,2,0.250,603.33,48.3,1
281.9,0,3,0.250,601.38,47.2,1
281.9,1,4,0.250,602.32,47.1,1
281.9,2,5,0.250,601.93,49.1,1
282.0,0,0,0.250,603.64,48.6,1
282.0,1,1,0.250,601.39,46.3,1
282.0,2,2,0.250,603.33,48.3,1
282.0,0,3,0.250,601.38,47.2,1
282.0,1,4,0.250,602.32,47.1,1
282.0,2,5,0.250,601.93,49.1,1
282.1,0,0,0.250,603.64,48.6,1
282.1,1,1,0.250,601.39,46.3,1
282.1,2,2,0.250,603.33,48.3,1
282.1,0,3,0.250,601.38,47.2,1
282.1,1,4,0.250,602.32,47.1,1
282.1,2,5,0.250,601.93,49.1,1
282.2,0,0,0.250,603.64,48.6,1
282.2,1,1,0.250,601.39,46.3,1
282.2,2,2,0.250,603.33,48.3,1
282.2,0,3,0.250,601.38,47.2,1
282.2,1,4,0.250,602.32,47.1,1
282.2,2,5,0.250,601.93,49.1,1
282.3,0,0,0.250,603.64,48.6,1
282.3,1,1,0.250,601.39,46.3,1
282.3,2,2,0.250,603.33,48.3,1
282.3,0,3,0.250,601.38,47.2,1
282.3,1,4,0.250,602.32,47.1,1
282.3,2,5,0.250,601.93,49.1,1
282.4,0,0,0.250,603.64,48.6,1
282.4,1,1,0.250,601.39,46.3,1
282.4,2,2,0.250,603.33,48.3,1
282.4,0,3,0.250,601.38,47.2,1
282.4,1,4,0.250,602.32,47.1,1
282.4,2,5,0.250,601.93,49.1,1
282.5,0,0,0.250,603.64,48.6,1
282.5,1,1,0.250,601.39,46.3,1
282.5,2,2,0.250,603.33,48.3,1
282.5,0,3,0.250,601.38,47.2,1
282.5,1,4,0.250,602.32,47.1,1
282.5,2,5,0.250,601.93,49.1,1
282.6,0,0,0.250,603.64,48.6,1
282.6,1,1,0.250,601.39,46.3,1
282.6,2,2,0.250,603.33,48.3,1
282.6,0,3,0.250,601.38,47.2,1
282.6,1,4,0.250,602.32,47.1,1
282.6,2,5,0.250,601.93,49.1,1
282.7,0,0,0.250,603.64,48.6,1
282.7,1,1,0.250,601.39,46.3,1
282.7,2,2,0.250,603.33,48.3,1
282.7,0,3,0.250,601.38,47.2,1
282.7,1,4,0.250,602.32,47.1,1
282.7,2,5,0.250,601.93,49.1,1
282.8,0,0,0.250,603.64,48.6,1
282.8,1,1,0.250,601.39,46.3,1
282.8,2,2,0.250,603.33,48.3,1
282.8,0,3,0.250,601.38,47.2,1
282.8,1,4,0.250,602.32,47.1,1
282.8,2,5,0.250,601.93,49.1,1
282.9,0,0,0.250,603.64,48.6,1
282.9,1,1,0.250,601.39,46.3,1
282.9,2,2,0.250,603.33,48.3,1
282.9,0,3,0.250,601.38,47.2,1
282.9,1,4,0.250,602.32,47.1,1
282.9,2,5,0.250,601.93,49.1,1
283.0,0,0,0.250,603.64,48.6,1
283.0,1,1,0.250,601.39,46.3,1
283.0,2,2,0.250,603.33,48.3,1
283.0,0,3,0.250,601.38,47.2,1
283.0,1,4,0.250,602.32,47.1,1
283.0,2,5,0.250,601.93,49.1,1
283.1,0,0,0.250,603.64,48.6,1
283.1,1,1,0.250,601.39,46.3,1
283.1,2,2,0.250,603.33,48.3,1
283.1,0,3,0.250,601.38,47.2,1
283.1,1,4,0.250,602.32,47.1,1
283.1,2,5,0.250,601.93,49.1,1
283.2,0,0,0.250,603.64,48.6,1
283.2,1,1,0.250,601.39,46.3,1
283.2,2,2,0.250,603.33,48.3,1
283.2,0,3,0.250,601.38,47.2,1
283.2,1,4,0.250,602.32,47.1,1
283.2,2,5,0.250,601.93,49.1,1
283.3,0,0,0.250,603.64,48.6,1
283.3,1,1,0.250,601.39,46.3,1
283.3,2,2,0.250,603.33,48.3,1
283.3,0,3,0.250,601.38,47.2,1
283.3,1,4,0.250,602.32,47.1,1
283.3,2,5,0.250,601.93,49.1,1
283.4,0,0,0.250,603.64,48.6,1
283.4,1,1,0.250,601.39,46.3,1
283.4,2,2,0.250,603.33,48.3,1
283.4,0,3,0.250,601.38,47.2,1
283.4,1,4,0.250,602.32,47.1,1
283.4,2,5,0.250,601.93,49.1,1
283.5,0,0,0.250,603.64,48.6,1
283.5,1,1,0.250,601.39,46.3,1
283.5,2,2,0.250,603.33,48.3,1
283.5,0,3,0.250,601.38,47.2,1
283.5,1,4,0.250,602.32,47.1,1
283.5,2,5,0.250,601.93,49.1,1
283.6,0,0,0.250,603.64,48.6,1
283.6,1,1,0.250,601.39,46.3,1
283.6,2,2,0.250,603.33,48.3,1
283.6,0,3,0.250,601.38,47.2,1
283.6,1,4,0.250,602.32,47.1,1
283.6,2,5,0.250,601.93,49.1,1
283.7,0,0,0.250,603.64,48.6,1
283.7,1,1,0.250,601.39,46.3,1
283.7,2,2,0.250,603.33,48.3,1
283.7,0,3,0.250,601.38,47.2,1
283.7,1,4,0.250,602.32,47.1,1
283.7,2,5,0.250,601.93,49.1,1
283.8,0,0,0.250,603.64,48.6,1
283.8,1,1,0.250,601.39,46.3,1
283.8,2,2,0.250,603.33,48.3,1
283.8,0,3,0.250,601.38,47.2,1
283.8,1,4,0.250,602.32,47.1,1
283.8,2,5,0.250,601.93,49.1,1
283.9,0,0,0.250,603.64,48.6,1
283.9,1,1,0.250,601.39,46.3,1
283.9,2,2,0.250,603.33,48.3,1
283.9,0,3,0.250,601.38,47.2,1
283.9,1,4,0.250,602.32,47.1,1
283.9,2,5,0.250,601.93,49.1,1
284.0,0,0,0.250,603.64,48.6,1
284.0,1,1,0.250,601.39,46.3,1
284.0,2,2,0.250,603.33,48.3,1
284.0,0,3,0.250,601.38,47.2,1
284.0,1,4,0.250,602.32,47.1,1
284.0,2,5,0.250,601.93,49.1,1
284.1,0,0,0.250,603.64,48.6,1
284.1,1,1,0.250,601.39,46.3,1
284.1,2,2,0.250,603.33,48.3,1
284.1,0,3,0.250,601.38,47.2,1
284.1,1,4,0.250,602.32,47.1,1
284.1,2,5,0.250,601.93,49.1,1
284.2,0,0,0.250,603.64,48.6,1
284.2,1,1,0.250,601.39,46.3,1
284.2,2,2,0.250,603.33,48.3,1
284.2,0,3,0.250,601.38,47.2,1
284.2,1,4,0.250,602.32,47.1,1
284.2,2,5,0.250,601.93,49.1,1
284.3,0,0,0.250,603.64,48.6,1
284.3,1,1,0.250,601.39,46.3,1
284.3,2,2,0.250,603.33,48.3,1
284.3,0,3,0.250,601.38,47.2,1
284.3,1,4,0.250,602.32,47.1,1
284.3,2,5,0.250,601.93,49.1,1
284.4,0,0,0.250,603.64,48.6,1
284.4,1,1,0.250,601.39,46.3,1
284.4,2,2,0.250,603.33,48.3,1
284.4,0,3,0.250,601.38,47.2,1
284.4,1,4,0.250,602.32,47.1,1
284.4,2,5,0.250,601.93,49.1,1
284.5,0,0,0.250,603.64,48.6,1
284.5,1,1,0.250,601.39,46.3,1
284.5,2,2,0.250,603.33,48.3,1
284.5,0,3,0.250,601.38,47.2,1
284.5,1,4,0.250,602.32,47.1,1
284.5,2,5,0.250,601.93,49.1,1
284.6,0,0,0.250,603.64,48.6,1
284.6,1,1,0.250,601.39,46.3,1
284.6,2,2,0.250,603.33,48.3,1
284.6,0,3,0.250,601.38,47.2,1
284.6,1,4,0.250,602.32,47.1,1
284.6,2,5,0.250,601.93,49.1,1
284.7,0,0,0.250,603.64,48.6,1
284.7,1,1,0.250,601.39,46.3,1
284.7,2,2,0.250,603.33,48.3,1
284.7,0,3,0.250,601.38,47.2,1
284.7,1,4,0.250,602.32,47.1,1
284.7,2,5,0.250,601.93,49.1,1
284.8,0,0,0.250,603.64,48.6,1
284.8,1,1,0.250,601.39,46.3,1
284.8,2,2,0.250,603.33,48.3,1
284.8,0,3,0.250,601.38,47.2,1
284.8,1,4,0.250,602.32,47.1,1
284.8,2,5,0.250,601.93,49.1,1
284.9,0,0,0.250,603.64,48.6,1
284.9,1,1,0.250,601.39,46.3,1
284.9,2,2,0.250,603.33,48.3,1
284.9,0,3,0.250,601.38,47.2,1
284.9,1,4,0.250,602.32,47.1,1
284.9,2,5,0.250,601.93,49.1,1
285.0,0,0,0.250,603.64,48.6,1
285.0,1,1,0.250,601.39,46.3,1
285.0,2,2,0.250,603.33,48.3,1
285.0,0,3,0.250,601.38,47.2,1
285.0,1,4,0.250,602.32,47.1,1
285.0,2,5,0.250,601.93,49.1,1
285.1,0,0,0.250,603.64,48.6,1
285.1,1,1,0.250,601.39,46.3,1
285.1,2,2,0.250,603.33,48.3,1
285.1,0,3,0.250,601.38,47.2,1
285.1,1,4,0.250,602.32,47.1,1
285.1,2,5,0.250,601.93,49.1,1
285.2,0,0,0.250,603.64,48.6,1
285.2,1,1,0.250,601.39,46.3,1
285.2,2,2,0.250,603.33,48.3,1
285.2,0,3,0.250,601.38,47.2,1
285.2,1,4,0.250,602.32,47.1,1
285.2,2,5,0.250,601.93,49.1,1
285.3,0,0,0.250,603.64,48.6,1
285.3,1,1,0.250,601.39,46.3,1
285.3,2,2,0.250,603.33,48.3,1
285.3,0,3,0.250,601.38,47.2,1
285.3,1,4,0.250,602.32,47.1,1
285.3,2,5,0.250,601.93,49.1,1
285.4,0,0,0.250,603.64,48.6,1
285.4,1,1,0.250,601.39,46.3,1
285.4,2,2,0.250,603.33,48.3,1
285.4,0,3,0.250,601.38,47.2,1
285.4,1,4,0.250,602.32,47.1,1
285.4,2,5,0.250,601.93,49.1,1
285.5,0,0,0.250,603.64,48.6,1
285.5,1,1,0.250,601.39,46.3,1
285.5,2,2,0.250,603.33,48.3,1
285.5,0,3,0.250,601.38,47.2,1
285.5,1,4,0.250,602.32,47.1,1
285.5,2,5,0.250,601.93,49.1,1
285.6,0,0,0.250,603.64,48.6,1
285.6,1,1,0.250,601.39,46.3,1
285.6,2,2,0.250,603.33,48.3,1
285.6,0,3,0.250,601.38,47.2,1
285.6,1,4,0.250,602.32,47.1,1
